genome_id,genome_id,genus,source,species,quality,completeness,contamination,N50,contigs,genome_len,gc
NBC_01241,NBC_01241,Streptomyces,NBC,sp.,HQ,100.0,0.8699090549624358,8856951,3,8979200,0.6972943023877406
NBC_01243,NBC_01243,Streptomyces,NBC,sp003846175,HQ,100.0,2.550415183867141,9294343,3,10321034,0.7048071927677014
NBC_01244,NBC_01244,Streptomyces,NBC,sp.,HQ,99.644128113879,1.34087442806304,9513468,3,10001243,0.7148354459540679
NBC_01245,NBC_01245,,NBC,sp.,HQ,99.48186528497408,1.986183074265976,8679014,1,8679014,0.6723955048349962
NBC_01246,NBC_01246,Kitasatospora,NBC,sp.,HQ,99.47368421052632,1.7543859649122806,8763211,3,8933706,0.7364857316773129
NBC_01247,NBC_01247,Kitasatospora,NBC,herbaricolor,HQ,99.47368421052632,1.7543859649122806,9649141,2,9713312,0.7347502067266036
NBC_01248,NBC_01248,Streptomyces,NBC,mirabilis,HQ,100.0,3.5050071530758222,11781953,5,12827510,0.7003487036845031
NBC_01250,NBC_01250,Kitasatospora,NBC,sp.,HQ,99.47368421052632,1.5789473684210529,9001608,1,9001608,0.7279173898707876
NBC_01255,NBC_01255,Streptomyces,NBC,sp.,HQ,99.89270386266094,0.0695437927197583,8433082,2,8571085,0.7172836344523477
NBC_01256,NBC_01256,Streptomyces,NBC,caniferus,HQ,100.0,1.0527876631079478,8867118,1,8867118,0.7138017109956132
NBC_01257,NBC_01257,Streptomyces,NBC,sp.,MQ,100.0,1.1862396204033214,9191772,1,9191772,0.7121100262278046
NBC_01259,NBC_01259,Streptomyces,NBC,sp001905365,HQ,99.88137603795968,2.4555160142348758,8573239,5,8973972,0.7088457597148732
NBC_01260,NBC_01260,Streptomyces,NBC,laculatispora,HQ,99.91103202846976,1.0083036773428231,9124354,3,9279395,0.7048957394312884
NBC_01261,NBC_01261,Streptomyces,NBC,sp.,HQ,100.0,1.0300429184549356,11585837,1,11585837,0.7001378493413984
NBC_01262,NBC_01262,Streptomyces,NBC,sp.,HQ,100.0,1.2280701754385963,9736065,1,9736065,0.7074601494546308
NBC_01265,NBC_01265,Kitasatospora,NBC,herbaricolor,HQ,99.47368421052632,2.280701754385965,9672253,2,9736445,0.7347685936704824
NBC_01266,NBC_01266,Kitasatospora,NBC,sp.,HQ,100.0,1.5087719298245614,8425813,2,8569703,0.7230275074877157
NBC_01267,NBC_01267,Streptomyces,NBC,sp940670765,HQ,99.79240806642942,1.5101742859749978,7861081,3,8069363,0.7012066503886366
NBC_01268,NBC_01268,Streptomyces,NBC,sp.,HQ,100.0,0.3576537911301859,8505003,1,8505003,0.7261755228069878
NBC_01269,NBC_01269,Streptomyces,NBC,papulosus,HQ,99.91103202846976,0.0889679715302491,7413447,2,7532608,0.7104097279454872
NBC_01270,NBC_01270,Streptomyces,NBC,albidoflavus,HQ,99.89270386266094,0.7868383404864091,7015337,1,7015337,0.7338772178727836
NBC_01271,NBC_01271,Streptomyces,NBC,albidoflavus,HQ,99.89270386266094,0.7868383404864091,6978313,1,6978313,0.7340103546516186
NBC_01274,NBC_01274,Streptomyces,NBC,albidoflavus,HQ,99.89270386266094,0.1430615164520743,7177495,3,7193926,0.733132089487715
NBC_01276,NBC_01276,Streptomyces,NBC,sp.,HQ,99.644128113879,3.66039654295882,8225516,5,9369175,0.7262057758553981
NBC_01278,NBC_01278,Streptomyces,NBC,sp.,HQ,99.644128113879,1.7955996158843135,8759357,3,9725030,0.7147585148837587
NBC_01280,NBC_01280,Streptomyces,NBC,sp.,HQ,99.57081545064378,2.199570815450644,10211813,1,10211813,0.7041916063288663
NBC_01281,NBC_01281,Streptomyces,NBC,sp002078175,HQ,99.89270386266094,0.1430615164520743,9452090,3,9885581,0.7122373485180082
NBC_01283,NBC_01283,Streptomyces,NBC,sp.,HQ,99.89270386266094,0.2145922746781116,9425041,5,9594106,0.7027283209086912
NBC_01286,NBC_01286,Amycolatopsis,NBC,sp023023025,HQ,100.0,0.2463054187192118,10622967,2,10662691,0.7150840252240265
NBC_01288,NBC_01288,Streptomyces,NBC,sp.,HQ,99.57081545064378,0.2145922746781116,10558057,1,10558057,0.7002420994696278
NBC_01289,NBC_01289,Micromonospora,NBC,zamorensis,HQ,100.0,0.7894736842105263,7335492,1,7335492,0.7115624964215079
NBC_01290,NBC_01290,Micromonospora,NBC,gifhornensis,HQ,100.0,0.7894736842105263,6668972,1,6668972,0.7085297404157642
NBC_01294,NBC_01294,Streptomyces,NBC,sp.,MQ,99.644128113879,1.260803253685816,8226482,2,8513219,0.7178961330608317
NBC_01295,NBC_01295,Streptomyces,NBC,papulosus,HQ,99.91103202846976,0.5338078291814946,7559771,1,7559771,0.7105256230645082
NBC_01297,NBC_01297,Streptomyces,NBC,tubercidicus,HQ,100.0,1.1862396204033214,8552987,1,8552987,0.7070210676106488
NBC_01298,NBC_01298,Streptomyces,NBC,sp.,HQ,99.644128113879,2.2157261481104897,9032271,5,9695021,0.7167072665443427
NBC_01299,NBC_01299,Streptomyces,NBC,celluloflavus,HQ,99.644128113879,4.609388239281477,9247450,1,9247450,0.7156545858588044
NBC_01300,NBC_01300,Kitasatospora,NBC,sp001625365,HQ,99.47368421052632,2.3684210526315788,7759265,5,9442829,0.7300575918509167
NBC_01302,NBC_01302,Kitasatospora,NBC,sp.,HQ,99.47368421052632,2.4561403508771926,9102910,4,9359098,0.7271881328734885
NBC_01304,NBC_01304,Streptomyces,NBC,sp.,HQ,100.0,2.1280400572246063,10658997,4,10989260,0.7010913382702748
NBC_01307,NBC_01307,Amycolatopsis,NBC,sp023023025,HQ,100.0,0.2463054187192118,11059676,1,11059676,0.7138292297170369
NBC_01309,NBC_01309,Yinghuangia,NBC,sp.,HQ,100.0,1.1278195488721805,10437558,3,10903266,0.7171699745745908
NBC_01310,NBC_01310,Streptomyces,NBC,sp.,HQ,99.644128113879,1.6344687341128623,8933524,4,9120024,0.7176477825058355
NBC_01314,NBC_01314,Streptomyces,NBC,sp.,MQ,100.0,1.2875536480686696,11327816,2,11345428,0.7039603970868266
NBC_01317,NBC_01317,Streptomyces,NBC,sp009865405,HQ,99.288256227758,1.3161611026379711,8066947,1,8066947,0.7116931597542416
NBC_01318,NBC_01318,Streptomyces,NBC,sp.,HQ,100.0,2.6690391459074734,9805183,1,9805183,0.6944352797902905
NBC_01320,NBC_01320,Streptomyces,NBC,sp.,LQ,100.0,5.160142348754448,11940402,2,12556891,0.6937485560717219
NBC_01321,NBC_01321,Streptomyces,NBC,sp.,HQ,100.0,0.7512850929221037,8066451,2,8221523,0.6989096789001259
NBC_01324,NBC_01324,Streptomyces,NBC,sp001905365,HQ,100.0,1.601423487544484,8003226,3,8379700,0.70967624139289
NBC_01325,NBC_01325,Streptomyces,NBC,subrutilus,HQ,99.19928825622776,0.7990171157430944,7646701,4,7823131,0.7327221032090604
NBC_01327,NBC_01327,Nocardia,NBC,sp.,HQ,99.93686868686868,2.648358585858586,9083790,2,9376595,0.6654450789439024
NBC_01328,NBC_01328,Streptomyces,NBC,phaeochromogenes,HQ,99.89270386266094,1.0014306151645207,11713170,1,11713170,0.7013089539381738
NBC_01329,NBC_01329,Nocardia,NBC,sp.,HQ,99.31972789115648,0.8270676691729324,6420957,1,6420957,0.6707990724747106
NBC_01331,NBC_01331,Streptomyces,NBC,albidoflavus,HQ,99.89270386266094,0.5722460658082975,7078426,2,7288318,0.7325966018496998
NBC_01332,NBC_01332,Streptomyces,NBC,murinus,HQ,99.89270386266094,0.6795422031473533,8550177,1,8550177,0.7173132205333294
NBC_01333,NBC_01333,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.1186239620403321,8784835,2,8874522,0.713877434750852
NBC_01335,NBC_01335,Streptomyces,NBC,sp.,HQ,99.288256227758,1.5954922894424672,8204033,4,8361142,0.7178514609607156
NBC_01336,NBC_01336,Streptomyces,NBC,poriferorum,HQ,100.0,1.2455516014234875,9576147,1,9576147,0.7070476257308915
NBC_01337,NBC_01337,Streptomyces,NBC,platensis,HQ,99.91103202846976,0.7809410834321867,8811944,1,8811944,0.7099806807669227
NBC_01338,NBC_01338,Streptomyces,NBC,cyaneofuscatus,HQ,99.91103202846976,0.6354855109303508,8429929,1,8429929,0.7154703200940363
NBC_01340,NBC_01340,Streptomyces,NBC,sp.,HQ,100.0,1.502145922746781,10308083,2,12015560,0.6983404019454774
NBC_01341,NBC_01341,Streptomyces,NBC,sp.,HQ,100.0,0.3558718861209964,7411387,1,7411387,0.7055034368060931
NBC_01343,NBC_01343,Streptomyces,NBC,flavotricini,HQ,99.55516014234875,1.5053945658927863,8297176,2,8981933,0.7206558989028309
NBC_01344,NBC_01344,Streptomyces,NBC,papulosus,HQ,99.91103202846976,0.0889679715302491,7648620,1,7648620,0.7110255183287966
NBC_01346,NBC_01346,Streptomyces,NBC,microflavus,HQ,99.91103202846976,0.2796136248093543,8434431,1,8434431,0.7127033228441847
NBC_01347,NBC_01347,Streptomyces,NBC,papulosus,HQ,99.91103202846976,0.0889679715302491,7680165,1,7680165,0.7093898373277137
NBC_01351,NBC_01351,Streptomyces,NBC,sp.,HQ,99.644128113879,1.1896288764616167,8455151,3,8902773,0.7151673978433462
NBC_01352,NBC_01352,Streptomyces,NBC,sp.,HQ,100.0,2.28898426323319,11274169,2,11315690,0.7053297677826098
NBC_01353,NBC_01353,Streptomyces,NBC,sp.,HQ,100.0,0.9786476868327402,8472668,2,8565674,0.7086050671552525
NBC_01355,NBC_01355,Streptomyces,NBC,papulosus,HQ,99.91103202846976,0.0889679715302491,7734989,1,7734989,0.7095341699904163
NBC_01356,NBC_01356,Streptomyces,NBC,sp.,HQ,99.89270386266094,0.8583690987124464,10293779,1,10293779,0.6985433629379454
NBC_01358,NBC_01358,Streptomyces,NBC,poriferorum,HQ,100.0,0.7117437722419929,9442996,1,9442996,0.7069978638135609
NBC_01359,NBC_01359,Streptomyces,NBC,decoyicus,HQ,100.0,0.7894736842105263,9038935,2,9274166,0.708706960819981
NBC_01360,NBC_01360,Streptomyces,NBC,canus,MQ,100.0,0.5150214592274678,11497089,1,11497089,0.7019128929070654
NBC_01361,NBC_01361,Streptomyces,NBC,sp002803065,HQ,99.46351931330472,1.7703862660944203,10720672,3,11328791,0.7007681578731569
NBC_01362,NBC_01362,Streptomyces,NBC,sp003846175,HQ,99.91103202846976,1.978478224029825,9346444,3,9970855,0.705453243478117
NBC_01365,NBC_01365,Streptomyces,NBC,uncialis,HQ,99.89270386266094,1.1981402002861228,9117749,3,9258615,0.7196399245459499
NBC_01366,NBC_01366,Streptomyces,NBC,griseoaurantiacus,HQ,99.89270386266094,0.2145922746781116,7654876,2,7659973,0.7265831093660513
NBC_01367,NBC_01367,Streptomyces,NBC,sp.,HQ,99.644128113879,2.492515392871265,10119162,1,10119162,0.7143319772921908
NBC_01369,NBC_01369,Streptomyces,NBC,sp003846175,HQ,100.0,1.848556741795176,9584063,5,10678102,0.7035724138990244
NBC_01370,NBC_01370,Streptomyces,NBC,canus,HQ,100.0,0.4291845493562232,10683296,1,10683296,0.7020223908426763
NBC_01372,NBC_01372,Streptomyces,NBC,anthocyanicus,HQ,100.0,0.5007153075822603,8344052,3,9076858,0.7198575762670298
NBC_01374,NBC_01374,Streptomyces,NBC,albidoflavus,HQ,99.89270386266094,0.5722460658082975,7285611,1,7285611,0.7325960719011761
NBC_01377,NBC_01377,Nocardia,NBC,sp.,HQ,99.74937343358395,1.890142021720969,8870139,4,9632804,0.6696511213142092
NBC_01378,NBC_01378,Streptomyces,NBC,sp.,HQ,100.0,1.7703862660944203,10541167,1,10541167,0.701688532209005
NBC_01383,NBC_01383,Streptomyces,NBC,laculatispora,HQ,99.91103202846976,0.919335705812574,8882248,4,9076161,0.7054507957714721
NBC_01384,NBC_01384,Streptomyces,NBC,sp.,HQ,100.0,0.8011444921316165,10362366,2,11543172,0.6998082502799058
NBC_01386,NBC_01386,Streptomyces,NBC,sp.,HQ,99.57081545064378,2.4141630901287554,11327439,1,11327439,0.699554947945427
NBC_01387,NBC_01387,Streptomyces,NBC,sp940670765,HQ,99.79240806642942,1.4827995255041515,7936992,2,8086610,0.7011782440355105
NBC_01388,NBC_01388,Nocardia,NBC,sp.,HQ,99.93686868686868,2.9008838383838387,8856540,3,8957172,0.6635810945686875
NBC_01389,NBC_01389,Microbispora,NBC,amethystogenes,HQ,100.0,1.3227513227513228,7460551,1,7460551,0.7145564717672998
NBC_01390,NBC_01390,Streptomyces,NBC,sp.,HQ,99.74964234620889,2.360515021459228,11308271,1,11308271,0.6977584813805753
NBC_01391,NBC_01391,Streptomyces,NBC,microflavus,HQ,99.91103202846976,0.2796136248093543,8034003,1,8034003,0.7144144705945467
NBC_01392,NBC_01392,Micromonospora,NBC,sp003027925,HQ,100.0,1.0526315789473684,7064414,1,7064414,0.7323357606165211
NBC_01393,NBC_01393,Streptomyces,NBC,sp.,HQ,99.89270386266094,1.430615164520744,10228639,3,10244479,0.7061506007284509
NBC_01396,NBC_01396,Streptomyces,NBC,sp.,HQ,99.89270386266094,0.4291845493562232,10133960,1,10133960,0.7029323186592408
NBC_01397,NBC_01397,Streptomyces,NBC,sp003403055,MQ,99.57081545064378,3.0579399141630903,9840777,7,10045558,0.7039694559525713
NBC_01401,NBC_01401,Streptomyces,NBC,sp.,HQ,100.0,0.3558718861209964,8080713,3,8182608,0.7051536624997801
NBC_01403,NBC_01403,Sphaerisporangium,NBC,sp.,HQ,100.0,2.9327286470143608,10037836,1,10037836,0.7021675787490451
NBC_01405,NBC_01405,Micromonospora,NBC,sp.,HQ,98.94736842105264,0.7894736842105263,7269126,2,7286859,0.7267437176978448
NBC_01409,NBC_01409,Streptomyces,NBC,phaeochromogenes,HQ,99.89270386266094,0.8583690987124464,11619802,1,11619802,0.7015959480204568
NBC_01410,NBC_01410,Streptomyces,NBC,sp.,HQ,100.0,1.7437722419928827,8339859,1,8339859,0.6977097574431415
NBC_01411,NBC_01411,Streptomyces,NBC,sp.,HQ,99.70344009489916,4.116251482799526,8601356,1,8601356,0.701728541406727
NBC_01412,NBC_01412,Micromonospora,NBC,rubida,HQ,100.0,1.5789473684210529,8106527,1,8106527,0.7258423983538204
NBC_01413,NBC_01413,Nocardia,NBC,salmonicida,HQ,99.81203007518798,1.5288220551378444,7450637,1,7450637,0.6718557084447947
NBC_01414,NBC_01414,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.0,8573618,5,8926075,0.7143354721980266
NBC_01417,NBC_01417,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.1779359430604982,8728677,4,9176897,0.7136191024046581
NBC_01418,NBC_01418,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.3558718861209964,8718487,1,8718487,0.7144113422432126
NBC_01419,NBC_01419,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.1779359430604982,9038323,2,9129229,0.7146636369840214
NBC_01420,NBC_01420,Streptomyces,NBC,sp900105515,HQ,100.0,1.5124555160142348,7664997,2,7870382,0.7177546147061222
NBC_01421,NBC_01421,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.0,9017348,2,9054251,0.7133819241370711
NBC_01422,NBC_01422,Streptomyces,NBC,silvae,HQ,99.91103202846976,0.0,7750119,3,7998430,0.7124490681296204
NBC_01423,NBC_01423,Streptomyces,NBC,sp900105515,HQ,100.0,1.334519572953737,7602278,2,7801618,0.7172382703177725
NBC_01426,NBC_01426,Streptomyces,NBC,sp001279725,HQ,99.288256227758,1.6206292718748234,7659321,6,9564772,0.7158662015153106
NBC_01428,NBC_01428,Streptomyces,NBC,sp002078175,HQ,99.89270386266094,0.0,9077533,1,9077533,0.7147457354327437
NBC_01429,NBC_01429,Streptomyces,NBC,sp.,HQ,99.644128113879,0.3558718861209964,8078361,1,8078361,0.7126643634767003
NBC_01431,NBC_01431,Streptomyces,NBC,sp.,HQ,99.91103202846976,0.7858837485172004,8180708,3,8976559,0.7042052528145807
NBC_01432,NBC_01432,Streptomyces,NBC,niveus,HQ,99.91103202846976,0.9015421115065244,8756431,1,8756431,0.7063610733642508
NBC_01435,NBC_01435,Streptomyces,NBC,sp900091725,HQ,100.0,1.6607354685646498,8074063,3,9203650,0.7082981208542263
NBC_01436,NBC_01436,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.1779359430604982,9054117,1,9054117,0.7147030461391211
NBC_01437,NBC_01437,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.1779359430604982,9054077,1,9054077,0.7147012334885158
NBC_01438,NBC_01438,Streptomyces,NBC,sp001905365,HQ,99.288256227758,1.2455516014234875,7740673,2,7804964,0.7090148013495001
NBC_01439,NBC_01439,Streptomyces,NBC,sp.,HQ,99.644128113879,1.7313449697791337,9578283,1,9578283,0.7135404122012264
NBC_01445,NBC_01445,Streptomyces,NBC,sp002803065,MQ,99.46351931330472,1.341201716738197,10433345,2,11470199,0.7009729299378328
NBC_01447,NBC_01447,Streptomyces,NBC,niveus,HQ,99.91103202846976,0.9015421115065244,8500400,2,8548654,0.7069421689075263
NBC_01450,NBC_01450,Streptomyces,NBC,sp.,HQ,100.0,1.8240343347639485,10777081,3,13505152,0.6985265326891544
NBC_01451,NBC_01451,Streptomyces,NBC,sp.,HQ,100.0,0.1967095851216022,10266650,1,10266650,0.7027899071264726
NBC_01453,NBC_01453,Streptomyces,NBC,sp.,HQ,98.92703862660944,1.984978540772532,9265359,1,9265359,0.7008676080441135
NBC_01454,NBC_01454,Streptomyces,NBC,sp.,HQ,99.644128113879,1.4184036603965429,8360501,5,9461481,0.7127480359575842
NBC_01455,NBC_01455,Streptomyces,NBC,sp012273515,HQ,100.0,0.5007153075822603,10187597,3,10853340,0.7074233369635522
NBC_01456,NBC_01456,Streptomyces,NBC,sp.,HQ,99.644128113879,1.5765689431169858,9147089,5,9639990,0.7120862158570704
NBC_01460,NBC_01460,Streptomyces,NBC,sp.,HQ,99.8220640569395,0.948991696322657,8666566,2,8801236,0.7118262707646972
NBC_01461,NBC_01461,Micromonospora,NBC,rifamycinica,HQ,99.47368421052632,0.7894736842105263,6999233,1,6999233,0.7295705115117613
NBC_01462,NBC_01462,Streptomyces,NBC,sp012273515,HQ,100.0,0.2432045779685264,10423316,2,10933242,0.708303721805481
NBC_01463,NBC_01463,Streptomyces,NBC,sp.,HQ,100.0,0.4744958481613285,9007178,2,9071628,0.7119380336142531
NBC_01465,NBC_01465,Streptomyces,NBC,sp.,HQ,99.85693848354792,0.5543633762517882,9138776,1,9138776,0.7001031648001876
NBC_01469,NBC_01469,Streptosporangium,NBC,sp.,HQ,99.82363315696648,3.770471151423533,10762419,2,10778683,0.7013413419802772
NBC_01471,NBC_01471,Streptomyces,NBC,sp.,HQ,99.8220640569395,1.6508501383946226,7903629,3,8487842,0.7026109816841548
NBC_01474,NBC_01474,Streptomyces,NBC,sp003403055,MQ,99.57081545064378,2.628755364806867,10569674,1,10569674,0.7009151843282962
NBC_01475,NBC_01475,Streptomyces,NBC,canus,HQ,99.89270386266094,0.2145922746781116,10864631,2,10907629,0.7032489828907822
NBC_01476,NBC_01476,Streptomyces,NBC,sp.,HQ,100.0,1.5789473684210529,8397038,1,8397038,0.7169239915312995
NBC_01477,NBC_01477,Streptomyces,NBC,sp.,HQ,99.47368421052632,0.5263157894736842,8465517,1,8465517,0.7225171244709567
NBC_01478,NBC_01478,Streptomyces,NBC,sp.,HQ,100.0,0.7868383404864091,12124816,1,12124816,0.7028029126380144
NBC_01480,NBC_01480,Amycolatopsis,NBC,sp.,HQ,100.0,0.9852216748768472,10070919,2,10111527,0.706390933832249
NBC_01482,NBC_01482,Nocardia,NBC,vinacea,HQ,99.74937343358395,4.011449077238551,10557489,1,10557489,0.6544271085671981
NBC_01483,NBC_01483,Streptomyces,NBC,sp.,HQ,100.0,2.610872675250357,11343589,3,12995681,0.6971097551563478
NBC_01484,NBC_01484,Kribbella,NBC,sp.,LQ,100.0,6.476683937823834,8854640,1,8854640,0.684508799906038
NBC_01485,NBC_01485,Streptomyces,NBC,sp.,HQ,99.57081545064378,0.6437768240343348,9142758,2,9167220,0.7099399818047347
NBC_01488,NBC_01488,Amycolatopsis,NBC,sp.,HQ,100.0,0.0,9499283,1,9499283,0.7128217992873778
NBC_01490,NBC_01490,Actinoallomurus,NBC,sp.,HQ,98.93048128342248,4.354469060351413,11795300,1,11795300,0.7074494078149771
NBC_01491,NBC_01491,Spirillospora,NBC,sp.,HQ,100.0,3.8197097020626423,8260921,1,8260921,0.7261354999037032
NBC_01495,NBC_01495,Streptosporangium,NBC,sp.,HQ,99.82363315696648,3.5059208868732683,10745754,2,11104057,0.7008230415243726
NBC_01496,NBC_01496,Streptomyces,NBC,brevispora,HQ,100.0,0.3558718861209964,8676876,1,8676876,0.7040626142404248
NBC_01497,NBC_01497,Streptomyces,NBC,sp.,HQ,99.46351931330472,1.072961373390558,8552978,2,9081801,0.7142573372836512
NBC_01498,NBC_01498,Streptomyces,NBC,sp.,HQ,99.55516014234875,1.601423487544484,7267618,1,7267618,0.7170137450812633
NBC_01499,NBC_01499,Nocardia,NBC,sp.,LQ,99.74937343358395,5.027978496023608,10283473,1,10283473,0.6638484877628404
NBC_01503,NBC_01503,Nocardia,NBC,sp.,HQ,99.74937343358395,3.5766499582289057,8350453,2,8525035,0.6630602689607726
NBC_01505,NBC_01505,Kribbella,NBC,sp.,HQ,100.0,3.626943005181347,9918418,1,9918418,0.6766854351167696
NBC_01506,NBC_01506,Streptomyces,NBC,sp.,HQ,99.19928825622776,1.3641755634638195,8756932,3,8811585,0.7043492175357782
NBC_01507,NBC_01507,Streptomyces,NBC,niveus,HQ,99.91103202846976,0.9015421115065244,8486574,1,8486574,0.7068594464621413
NBC_01508,NBC_01508,Streptomyces,NBC,sp.,HQ,99.55516014234875,1.601423487544484,8023512,2,8094089,0.7056406224344703
NBC_01510,NBC_01510,Kribbella,NBC,sp.,LQ,100.0,5.872193436960276,9072419,1,9072419,0.6848228680796158
NBC_01511,NBC_01511,Streptomyces,NBC,sp.,HQ,99.55516014234875,1.2455516014234875,8103498,1,8103498,0.705811243490157
NBC_01515,NBC_01515,Streptomyces,NBC,sp.,HQ,99.57081545064378,0.715307582260372,11325605,1,11325605,0.700234821892517
NBC_01516,NBC_01516,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.1779359430604982,8807327,3,9084884,0.7131482361249741
NBC_01519,NBC_01519,Kitasatospora,NBC,sp.,HQ,99.47368421052632,1.0526315789473684,9768063,5,11495479,0.7293274164565043
NBC_01520,NBC_01520,Streptomyces,NBC,sp.,HQ,100.0,1.0676156583629892,8075076,3,8261305,0.7070502783761161
NBC_01522,NBC_01522,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.5338078291814946,8837433,1,8837433,0.7138244782166948
NBC_01523,NBC_01523,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.4448398576512455,8858288,3,9506639,0.7136879816305216
NBC_01525,NBC_01525,Streptomyces,NBC,benahoarensis,HQ,99.55516014234875,1.601423487544484,7096799,3,7312695,0.7212626808584249
NBC_01527,NBC_01527,Streptomyces,NBC,sp900116325,HQ,100.0,1.720047449584816,9298856,2,10196843,0.6941422948259575
NBC_01530,NBC_01530,Streptomyces,NBC,sp.,HQ,99.89270386266094,0.4291845493562232,9331707,1,9331707,0.7013766077310399
NBC_01536,NBC_01536,Streptomyces,NBC,niveus,HQ,99.91103202846976,0.9015421115065244,8603154,1,8603154,0.7069393387587855
NBC_01537,NBC_01537,Streptomyces,NBC,sp.,HQ,100.0,1.0,9903391,1,9903391,0.7059676831905355
NBC_01538,NBC_01538,Streptomyces,NBC,sp001280005,HQ,99.89270386266094,1.3590844062947065,10306119,1,10306119,0.6994597093241404
NBC_01539,NBC_01539,Kitasatospora,NBC,sp.,HQ,99.47368421052632,0.350877192982456,9364696,1,9364696,0.7378214946859994
NBC_01542,NBC_01542,Streptomyces,NBC,niveus,HQ,99.91103202846976,0.9015421115065244,8715066,1,8715066,0.7066008450194181
NBC_01543,NBC_01543,Streptomyces,NBC,anulatus,HQ,99.91103202846976,0.0,8654258,2,8974656,0.7157125576735197
NBC_01544,NBC_01544,Streptomyces,NBC,sp.,HQ,100.0,0.8896797153024911,9135262,3,9391026,0.6951871925389196
NBC_01545,NBC_01545,Streptomyces,NBC,atratus_B,HQ,99.644128113879,1.897983392645314,7488376,3,8519894,0.7046323581021079
NBC_01546,NBC_01546,Streptomyces,NBC,sp018614155,HQ,99.4661921708185,0.4067107269954245,8512486,2,8941998,0.7128988398342294
NBC_01547,NBC_01547,Streptomyces,NBC,spororaveus,HQ,99.644128113879,3.050330452465684,8896641,2,9017834,0.718660046303802
